,logRichness
cv_maxH,0.7708982285176214
cv_stdpeakh,0.7680746786765015
mean_cvpeakh,0.7610704136375721
X50thPerc_plot,0.7607150274792758
mean_VDRpeak,0.7573315697146301
cv_cvpeakh,0.7413886607172128
cv_CD_AboveG,0.7407366417803091
mean_nlayers,0.7392602816080766
horzcover_woody,0.7306501347421545
cv_VDRpeak,0.729346336738841
mean_meanpeakh,0.7288530785536943
mean_maxH,0.72522063959669
cv_maxpeakh,0.7239060758546503
cv_gapsize,0.7183743402361326
propMultiLayer,0.7182207830642772
Cover0p5m_plot,0.71165192370234
horzcover_tree,0.7061325210662538
mean_cscore,0.7043443687472645
mean_maxpeakh,0.7026137330067006
sd_FHD,0.6966455160135993
mean_maxHgrasslayer,0.6814209654701179
mean_gapsize,0.6784213927009648
sd_cvHgrasslayer,0.6780877737447136
mean_stdpeakh,0.6754841616477183
cv_CD_AboveGgrasslayer,0.6720026712018408
sd_VDRpeak,0.6657191039892977
sd_sdH_vegtype_grass,0.6561258227258822
mean_CD_AboveG,0.6543890171387673
horzcover_grass,0.6483500055467419
meanH_plot,0.6455886598234026
Cover1p5m_plot,0.6344325332498343
cv_herbh,0.6328156875484211
Cover0p25m_plot,0.6231456988108165
X75thPerc_plot,0.6157922582010253
sd_cvH_vegtype_grass,0.6095766846081387
mean_sdH,0.6022466832229703
mean_sdHgrasslayer,0.597900979787278
mean_herbh,0.5931097838533606
cv_CD_Ggrasslayer,0.5881389151163817
cv_meanpeakh,0.5865100793712416
X25thPerc_plot,0.5817332670611225
mean_ptoh,0.5744780483354996
mean_PAI_G,0.5729194064284224
meanpeakh_plot,0.5611798805899718
mean_CD_Ggrasslayer,0.5597804433986019
FHD_plot,0.556683002352369
sd_VDR,0.5566149405476802
Cover0p0m_plot,0.549950723850347
herbh_plot,0.5338256701413815
cscore_plot,0.5252139360676035
sd_nlayers,0.5167793349720219
sd_maxpeakh,0.48715022891006876
cv_maxHgrasslayer,0.48402044405313216
mean_cvH_tree,0.48376550144199815
sd_stdpeakh,0.47580882922100465
horzcover_ground,0.47357198341306106
sd_maxH,0.4689337736320597
sd_cscore,0.45865584761903405
mean_sdH_vegtype_tree,0.45832438272852805
mean_cvH_vegtype_woody,0.45775702485904557
cv_VDR,0.4546549382731952
sd_meanpeakh,0.4479046193992224
maxpeakh_plot,0.44183097800555127
X100thPerc_plot,0.43692556781343067
sd_cvpeakh,0.4343832748591964
sd_cvH_vegtype_woody,0.4233735946330406
cvpeakh_plot,0.42189186119945093
mean_CD_G,0.4138317964155211
sd_sdH_vegtype_shrub,0.41112013475822184
cv_ptoh,0.40996659665042456
mean_CD_AboveGgrasslayer,0.40606315508241103
X,0.39332989442552246
sd_gapsize,0.3933002217324606
sd_sdH,0.36061760473072885
sd_ptoh,0.3601818379168584
mean_cvHgrasslayer,0.34351298319453866
mean_cvH_vegtype_shrub,0.31885768278073545
mean_FHD,0.31047498534027396
cv_CD_G,0.3066631277832519
sd_cvH,0.3065786261653066
mean_cvH,0.301502068331833
Cover0p05m_plot,0.30029572580879194
sd_PAI_G,0.29739371637018486
sd_CD_AboveGgrasslayer,0.2965859451392252
sd_PAI_AboveG,0.2913615424273929
stdpeakh_plot,0.2854352184335131
sd_cvH_vegtype_shrub,0.2838707745255316
cv_nlayers,0.27887431421975545
VDR_plot,0.24550568658361763
mean_PAI_AboveG,0.23819485437214666
Y,0.22670277296176952
sd_herbh,0.2235791475515161
mean_cvH_vegtype_grass,0.22030439108643018
sd_cvH_vegtype_tree,0.2198876804118716
mean_sdH_vegtype_shrub,0.20632485471909354
horzcover_shrub,0.14614085230394006
sd_sdHgrasslayer,0.10646105921936375
sd_maxHgrasslayer,0.08269984638897038
sd_sdH_vegtype_tree,0.07984071012286802
sd_CD_AboveG,-0.010262711401487046
ptoh_plot,-0.014171531245272817
sd_CD_G,-0.014554978908122074
stdH_plot,-0.01485838659086447
mean_VDR,-0.015556242012778831
cv_FHD,-0.015693480188499365
sd_CD_Ggrasslayer,-0.01690575382323356
cv_cscore,-0.019021067997488927
mean_sdH_vegtype_grass,-0.029828525861886668
sd_sdH_vegtype_woody,-0.03461855509003886
X98thPerc_plot,-0.03627170552978054
gapsize_plot,-0.04245375419488262
nlayers_plot,-0.04959231967792643
mean_sdH_vegtype_woody,-0.07449878778592556
VDRpeak_plot,-0.18195527061548855
